"pmw1","pmw2","pmw3","pmw4","pmw5","pmw6","pmw7","pmw8","pmw9","pmw10","pmw11","pmw12","pmw13","pmw14","pmw15","pmw16","pmw17","pmw18","pmw19","pmw20","pmw21","pmw22","pmw23","pmw24","pmw25","pmw26","pmw27","pmw28","pmw29","pmw30","pmw31","pmw32","pmw33","pmw34","pmw35","pmw36","pmw37"
12.98606834,15.62480733,18.12257093,11.51100299,15.01060004,11.00135982,14.672267,16.72908349,14.98704685,8.825244585,11.62000211,8.072044887,9.662456527,9.609618308,12.76523924,11.6692292,9.37913488,10.74269781,10.28845113,11.82135338,13.18589113,16.29528231,14.84380685,12.18640576,12.33771512,12.79778258,12.47789082,18.39497993,16.90933976,15.52932494,10.25493451,10.79457567,11.24721742,10.47892638,8.962135992,14.6372681,12.01488266
11.68097147,12.51836719,14.26884524,7.066064925,11.58525932,8.252019479,10.19143127,11.1877067,13.84378892,13.75893772,9.913859295,13.66438716,12.48961021,17.25832281,13.6104614,15.55225978,15.29169804,8.654920392,13.45513209,12.9552997,14.9600025,9.182018867,9.433480773,14.43705911,8.821038415,10.43461535,5.16110013,8.781427446,7.52233676,7.795330665,9.738931045,9.506435135,8.912915743,8.784864226,7.669105824,6.702545561,10.1473291
10.61418074,11.2236416,15.3217927,11.47564916,8.281308193,10.98445685,10.71446436,12.14182635,12.2986172,14.03400743,10.30483776,8.572120162,12.05243834,10.04106593,6.73899793,13.31766429,13.64253735,7.24606293,12.65726509,6.796337831,6.345197906,11.03061634,7.596180008,8.986923175,5.489647297,6.531472084,6.378862706,5.322121324,8.970087894,12.3409927,11.17010795,6.089483472,16.20122766,12.10175125,15.16455406,15.95993278,15.78655245
9.602439575,8.895949492,7.924098088,4.899723217,6.485768143,6.839968362,14.77222,9.416342651,11.10998905,13.084182,9.994242443,13.30196871,13.33694957,19.48873043,12.33802638,15.56207154,14.79278887,9.375671785,13.47573348,12.51748208,7.5218597,14.69413001,17.48424565,7.559514607,12.83904546,9.672711915,7.471149491,13.30877303,8.767329007,10.37540938,4.905330791,7.912900987,7.269733028,5.616565932,11.22230208,12.3212932,15.54640599
12.07995386,13.27687891,18.12813313,15.65525292,16.22500827,17.28213446,16.09313192,11.12164471,9.483940181,9.675732097,16.7615405,9.95141992,6.153439402,11.84390438,4.773787156,5.835496534,4.967004141,11.61719403,11.84957313,9.562963615,10.90963141,14.2956068,10.3141005,14.04395862,16.24385843,16.26149788,14.79714747,17.15314977,9.137739299,12.60543021,12.87809037,9.192328967,14.97328493,17.16460995,8.474484338,8.841050333,13.50375497
10.78879762,11.44998847,11.65949255,12.67721279,14.25602126,11.33588233,6.693914699,9.978045884,6.276571537,10.32435438,6.346957795,9.924933615,9.965632679,7.446794431,9.485808232,8.431120012,11.04842196,11.78199224,11.99729102,11.53198503,10.47945256,9.437506703,11.22798534,11.12901319,15.34686851,12.5652906,13.46995737,6.688567385,9.225512962,10.93153625,6.742708737,11.6135713,13.80145838,6.429929543,8.149063773,9.180663618,5.925918602
9.323034871,8.153874528,8.685543042,10.53979692,11.92775056,9.733746896,8.470432514,6.663973901,4.836252225,5.924220174,7.733436091,13.16283397,8.7821799,9.986298796,10.85545475,9.031783869,11.81780633,12.10829802,16.80645056,11.23087613,13.72549814,9.041999895,9.611315607,10.02821367,9.36485093,8.35470839,13.13716739,10.69103606,7.606582716,12.29134917,6.038616091,6.45709917,10.23934561,8.143626234,7.858015945,6.039902422,5.880837692
10.03561815,14.07025514,14.58238943,18.29940715,13.33594859,18.13631177,9.238299533,13.04396957,10.92903043,11.06592491,12.46554833,16.10854478,10.98620201,9.178357215,14.47166179,7.221357099,8.420944759,11.92258563,10.0934271,7.765926128,6.703723401,6.806233969,7.503849476,7.192686995,8.874279852,19.39084652,9.841809573,8.164662402,18.77921301,12.92439352,25.75270392,18.84267964,16.7839419,14.69623313,19.09177219,11.4423751,10.44634406
5.091206372,5.351412158,5.385028532,10.10682576,13.28603973,9.58255218,10.58214087,14.30750708,10.03561815,14.07025514,14.58238943,18.29940715,13.33594859,18.13631177,9.238299533,13.04396957,10.92903043,11.06592491,12.46554833,16.10854478,10.98620201,9.178357215,14.47166179,7.221357099,8.420944759,11.92258563,10.0934271,7.765926128,6.703723401,6.806233969,7.503849476,7.192686995,8.874279852,19.39084652,9.841809573,8.164662402,18.77921301
12.47521542,11.77966357,7.979824803,10.93991674,10.23475675,6.45769518,11.8418192,14.07160344,6.906576416,10.38107079,8.147113163,6.564377539,10.55205823,7.437192837,9.112896892,4.680751384,6.896808708,6.307056503,5.153994752,9.279155241,9.948475118,11.81797265,5.861590775,11.81602084,15.16478119,13.01203884,14.29588428,15.21695913,13.69016457,13.01981486,11.75423839,8.084489161,9.907153157,6.047934421,5.218854813,9.332869531,5.757815722
13.51661074,7.773628982,10.33058179,10.50012191,7.787836338,11.9410651,13.84169563,7.271909161,7.86195731,10.83286397,6.399289774,7.658801043,9.198029952,9.119536692,6.335215997,6.584480739,5.904849737,5.961610772,7.992979625,6.631369733,15.7671586,6.184365349,7.659868883,16.69961544,10.08698897,18.02207197,14.80964806,13.06734981,12.88833894,13.94504061,9.217183319,8.130304758,7.665762246,5.431148328,6.003102176,8.158754889,7.864050926
12.03776634,12.87512175,16.2175448,9.289609661,10.43052193,7.446300921,7.926149243,8.345208163,8.49743147,11.0447235,11.32461113,8.836321929,11.22120739,7.951677135,10.73683396,12.47528512,16.74612372,11.65812292,10.22219844,9.918014434,11.23039781,15.10536888,14.51401477,12.83525532,14.51248515,7.59591843,10.16727815,11.94711406,6.66648202,12.41866581,14.68697198,6.880907646,9.366439519,9.287932578,6.714220486,11.2025185,7.193463433
13.47573348,12.51748208,7.5218597,14.69413001,17.48424565,7.559514607,12.83904546,9.672711915,7.471149491,13.30877303,8.767329007,10.37540938,4.905330791,7.912900987,7.269733028,5.616565932,11.22230208,12.3212932,15.54640599,6.788862383,14.56432872,18.7210439,17.46917168,18.29920727,19.42272069,17.54572557,16.74928737,15.01254692,9.628225685,12.1349259,7.274950653,5.766235416,11.28491216,6.605718473,12.24273588,7.011956756,9.988716582
9.611315607,10.02821367,9.36485093,8.35470839,13.13716739,10.69103606,7.606582716,12.29134917,6.038616091,6.45709917,10.23934561,8.143626234,7.858015945,6.039902422,5.880837692,6.610202578,5.492150623,8.249142285,13.5475166,9.220901838,5.785157161,16.14040468,10.62939756,16.91825094,14.08842257,15.63065834,10.81198601,14.24045503,11.02987006,8.260365279,7.935287,5.870059315,5.433148589,8.752905508,8.145528446,7.568952399,6.711576636
12.77913783,12.12691875,18.77539782,11.42024014,13.33226643,12.66143842,8.387334099,11.63022384,10.84847867,6.565179376,12.63007906,14.90038343,6.902239526,11.2711332,8.526204405,7.055491167,11.25404012,7.829001121,9.11920813,4.715647291,7.028413338,6.632476592,5.215361913,9.788542955,10.51242252,12.82365093,5.999807688,12.8723822,15.95398721,14.38492366,15.41210128,16.64064286,14.59605738,13.87295955,12.52436969,8.527145667,10.47980779
9.52614499,7.607763971,8.71779199,6.291250971,5.884462448,10.99853074,7.684144083,6.819697385,10.489939,8.528182631,12.8359699,10.82416215,14.64345724,9.695934343,11.26627648,9.971179072,10.85423915,12.02942618,14.87187938,13.10976063,8.953832164,9.229556373,9.735696316,9.130325388,8.300544923,12.51764681,11.02735014,7.031443411,11.6971605,5.965742678,6.247918101,9.780797965,7.608539059,7.366945038,5.890789711,5.904357251,6.475346716
13.63272432,15.70223337,7.344893023,9.395195347,10.81580423,6.937163914,10.6131248,9.080837522,9.363669535,5.816204747,7.219308591,6.817652738,5.791657748,9.78869199,8.238086632,17.34291731,6.332180873,8.242656302,20.66382538,10.58894558,20.0253205,17.83045129,15.78191387,14.39928581,14.80551467,9.638227163,9.31571426,8.171891307,5.652297332,7.650355416,7.942224107,9.512532438,9.169889666,8.678335881,8.348154725,8.230158234,5.318407519
9.675732097,16.7615405,9.95141992,6.153439402,11.84390438,4.773787156,5.835496534,4.967004141,11.61719403,11.84957313,9.562963615,10.90963141,14.2956068,10.3141005,14.04395862,16.24385843,16.26149788,14.79714747,17.15314977,9.137739299,12.60543021,12.87809037,9.192328967,14.97328493,17.16460995,8.474484338,8.841050333,13.50375497,7.246809504,9.368356029,11.16888512,10.65391809,6.890252992,7.428556185,6.664123851,6.800302171,9.474500714
5.480969958,5.680627546,9.084170398,13.00509576,9.323296994,11.2550941,13.40308992,8.04726995,12.67777445,13.5754619,17.98054206,12.16793926,14.41042379,10.65079048,9.10784179,12.41266723,10.38486389,7.032474144,13.60826902,14.01575578,7.707380181,13.5113344,7.159265799,6.723648433,11.90778946,8.266032564,9.259008586,5.943448851,6.904842222,6.804822314,5.822690064,9.53140116,12.8988987,11.58212555,6.596320803,16.40881412,12.65770287
12.97886355,14.03314446,18.52629452,14.22709428,16.5084836,11.85801782,9.89903192,14.03736535,11.52908083,7.674632339,15.58691917,16.02030034,7.773647362,15.33306509,7.64827562,6.937059749,13.47449475,8.539252083,10.06882871,5.878219301,7.434178717,7.257966135,5.888730905,10.62737558,14.64162338,13.37959581,7.056405532,18.88096556,14.34327702,19.53465743,18.86940269,19.21969212,15.28725414,16.98285799,15.93989603,9.517080163,10.61081885
14.32402652,9.431937665,11.12602727,11.63212151,14.40910303,10.49597148,9.005366998,12.32978211,10.21918765,6.975864361,13.63972081,13.99832153,7.230021191,13.73288269,7.110287293,6.552047363,11.89082783,8.146287953,9.189773564,5.702407076,6.978525075,6.770328767,5.644936575,9.472859233,12.874301,11.2164558,6.178266696,16.92991715,12.75900917,16.23557365,16.28332511,16.52453107,13.72665032,14.53662383,13.67649302,8.746265648,9.45781867
6.393589461,6.157008235,13.67594281,9.562764034,8.800047739,11.84254955,10.57256759,12.26357907,12.21558613,17.93718975,11.70711075,12.1487275,13.67592656,9.226156368,9.793684648,10.06330162,9.41512841,8.169128739,12.92333761,11.00340742,7.32868893,12.05331288,6.017491208,6.488391572,10.50589064,8.295809067,7.726190714,5.929876733,6.184241271,6.705462184,5.550990329,8.244853052,13.67909252,9.012847222,5.837287673,15.9293946,10.57060581
9.002464089,12.78942337,13.67300963,8.965693712,10.11542099,6.510684206,5.304277362,5.95181682,8.539672464,13.84048078,9.540977479,11.0186855,13.74213506,9.775123192,12.97886355,14.03314446,18.52629452,14.22709428,16.5084836,11.85801782,9.89903192,14.03736535,11.52908083,7.674632339,15.58691917,16.02030034,7.773647362,15.33306509,7.64827562,6.937059749,13.47449475,8.539252083,10.06882871,5.878219301,7.434178717,7.257966135,5.888730905
10.02821367,9.36485093,8.35470839,13.13716739,10.69103606,7.606582716,12.29134917,6.038616091,6.45709917,10.23934561,8.143626234,7.858015945,6.039902422,5.880837692,6.610202578,5.492150623,8.249142285,13.5475166,9.220901838,5.785157161,16.14040468,10.62939756,16.91825094,14.08842257,15.63065834,10.81198601,14.24045503,11.02987006,8.260365279,7.935287,5.870059315,5.433148589,8.752905508,8.145528446,7.568952399,6.711576636,8.819410447
12.83065452,16.47705452,13.38085032,13.11022134,14.83252,7.991895596,10.35340451,12.17531578,6.611811175,12.67169667,14.97081167,6.863583276,10.0319117,9.560332342,7.073841643,11.60288007,7.423814418,9.457288674,4.708405636,6.796753693,6.961419449,5.23304972,9.550335031,9.587556926,14.14025422,5.908586036,9.057900561,19.37755769,11.06981759,17.73850993,16.56236195,15.52148264,13.25897419,13.4268662,8.461430881,9.849414943,7.3426376
5.463326685,5.100175036,11.49322705,11.84053056,8.877783742,10.1545232,12.51345974,9.695568689,13.01725868,14.08617289,16.42577236,12.84471696,8.828255344,8.101785805,11.07891661,9.286558153,6.393819715,12.24228085,12.84197244,6.596411576,11.99292678,6.465812507,5.99750561,10.51679501,7.517369395,8.28560052,5.29151807,6.27478364,6.24671212,5.32061687,8.571364315,11.39112576,9.935348677,6.004422627,14.41868762,11.36202767,14.39637175
9.964185207,9.589926452,8.149209684,10.70870223,8.651758546,5.496640828,4.958418546,6.03906651,7.112243166,7.152948707,4.848457143,6.112945969,7.656927607,15.46952744,11.68864684,9.82627012,8.948216778,8.527090212,14.6278532,12.2106406,14.20860792,11.60138634,11.44002779,15.45741241,9.970557873,9.745792537,9.911786071,8.307096716,9.465604097,4.850413653,9.849013716,10.80768098,12.4368818,5.132117012,10.77107126,6.07389957,9.478419874
13.06034677,7.915457513,12.49228082,13.3710768,17.61884395,11.7889379,13.64530423,13.02338357,8.684735312,11.95862027,11.18392929,6.908966279,12.88650048,15.19927111,7.52695639,11.49506341,8.795905758,7.155429179,11.87481105,8.398475421,9.45780751,5.156924614,7.299496558,6.814335168,5.602660383,10.13457468,10.90083584,13.33386659,6.3800276,13.03339266,16.08254445,14.94358407,15.7545102,17.33431795,15.33800855,14.93839005,13.19396701
13.33694957,19.48873043,12.33802638,15.56207154,14.79278887,9.375671785,13.47573348,12.51748208,7.5218597,14.69413001,17.48424565,7.559514607,12.83904546,9.672711915,7.471149491,13.30877303,8.767329007,10.37540938,4.905330791,7.912900987,7.269733028,5.616565932,11.22230208,12.3212932,15.54640599,6.788862383,14.56432872,18.7210439,17.46917168,18.29920727,19.42272069,17.54572557,16.74928737,15.01254692,9.628225685,12.1349259,7.274950653
15.43494849,6.807446845,7.32536747,12.99392269,9.327740219,8.959606352,6.752299443,6.549999891,7.681682311,6.0760905,10.01204692,17.32743433,11.71241298,6.684995716,19.94147761,13.05716455,23.00824629,17.93128636,20.18268868,13.49780777,18.19672933,14.02819305,9.86722611,9.917709577,6.570854621,6.110983024,10.49679124,9.897595945,9.621823283,8.086643656,10.30150708,8.367403497,8.380430073,4.996089284,16.52622053,9.130119668,8.846791338
12.99069522,15.20611116,7.486989372,10.2670242,9.820702096,7.173614068,12.22050319,7.996944978,9.792837337,5.149748304,7.112680579,7.17736374,5.54189571,9.898516256,9.966346514,14.6565587,6.289629099,9.577835976,19.15071742,11.67369779,18.05992617,17.25674342,16.2550831,14.32994508,14.02219906,8.865842213,10.02411485,7.603602028,5.479823673,10.09744777,5.583307558,9.759627342,7.874324419,8.736070791,8.579711392,7.959647799,5.060605301
10.11542099,6.510684206,5.304277362,5.95181682,8.539672464,13.84048078,9.540977479,11.0186855,13.74213506,9.775123192,12.97886355,14.03314446,18.52629452,14.22709428,16.5084836,11.85801782,9.89903192,14.03736535,11.52908083,7.674632339,15.58691917,16.02030034,7.773647362,15.33306509,7.64827562,6.937059749,13.47449475,8.539252083,10.06882871,5.878219301,7.434178717,7.257966135,5.888730905,10.62737558,14.64162338,13.37959581,7.056405532
9.827860417,4.715658396,5.731268076,5.028074659,13.94157896,8.732460396,9.098362966,9.968859246,10.32941132,11.12546482,12.17049667,15.67771549,13.37632354,12.47521542,11.77966357,7.979824803,10.93991674,10.23475675,6.45769518,11.8418192,14.07160344,6.906576416,10.38107079,8.147113163,6.564377539,10.55205823,7.437192837,9.112896892,4.680751384,6.896808708,6.307056503,5.153994752,9.279155241,9.948475118,11.81797265,5.861590775,11.81602084
10.41407885,15.31392522,10.1250901,10.37083541,10.61900222,10.73032455,11.97860091,15.37807473,12.60434234,9.481319647,8.092154829,10.9448616,9.260421841,6.671964974,12.10108546,12.62469728,6.913330364,11.62874065,6.394947,6.122604526,10.10352638,7.079029445,8.111843883,5.303800742,6.488870331,6.190799899,5.347947731,8.472275056,11.22595718,10.04694682,5.990581241,14.11187861,10.81967383,13.90846776,14.47271021,13.96293302,11.72579824
9.994242443,13.30196871,13.33694957,19.48873043,12.33802638,15.56207154,14.79278887,9.375671785,13.47573348,12.51748208,7.5218597,14.69413001,17.48424565,7.559514607,12.83904546,9.672711915,7.471149491,13.30877303,8.767329007,10.37540938,4.905330791,7.912900987,7.269733028,5.616565932,11.22230208,12.3212932,15.54640599,6.788862383,14.56432872,18.7210439,17.46917168,18.29920727,19.42272069,17.54572557,16.74928737,15.01254692,9.628225685
8.828412405,11.9731645,14.14389893,7.579020254,14.75235513,17.56336464,7.519119385,11.32002649,10.9403303,7.493643228,13.73637576,8.270657275,10.7898234,4.896454079,7.508951474,7.727813987,5.695793318,10.93031041,11.16537977,17.18250555,6.466309576,10.50852872,22.50840561,13.40272597,21.15088381,19.32676514,18.68009785,15.9966734,16.17405938,9.492427616,11.36219989,8.244020044,5.635651533,11.54054686,5.796342058,10.94034737,8.883964906
6.522925082,7.817316156,9.439581428,9.042521844,6.224911035,6.691947743,5.929931904,6.057697476,8.179496427,6.791424588,17.31824003,6.274747226,7.899797544,17.21292758,10.38481056,19.08996275,15.74135313,13.72324263,13.34494348,14.77203576,9.479063308,8.105657234,8.160984851,5.449249986,6.081731321,8.366015904,7.979024608,8.627312248,8.547777065,7.320220227,7.296415406,5.404103122,7.697699525,11.62464479,8.888390801,7.712481744,16.73346801
10.85545475,9.031783869,11.81780633,12.10829802,16.80645056,11.23087613,13.72549814,9.041999895,9.611315607,10.02821367,9.36485093,8.35470839,13.13716739,10.69103606,7.606582716,12.29134917,6.038616091,6.45709917,10.23934561,8.143626234,7.858015945,6.039902422,5.880837692,6.610202578,5.492150623,8.249142285,13.5475166,9.220901838,5.785157161,16.14040468,10.62939756,16.91825094,14.08842257,15.63065834,10.81198601,14.24045503,11.02987006
6.09783351,7.31009785,6.375383079,13.51742188,9.705674858,11.16693608,11.10830911,13.61274519,12.96543276,8.564985937,11.85719733,11.05087727,6.847313919,12.88848392,15.2301574,7.021365867,11.63429142,8.813747959,7.003957995,11.74888024,8.094627446,9.691321373,4.883770641,7.385273673,6.780230012,5.415923526,10.13286674,10.76245364,13.03971688,5.953142679,13.17019416,16.57016999,14.36179854,16.08319785,16.78438063,15.44447087,14.30722582
12.51748208,7.5218597,14.69413001,17.48424565,7.559514607,12.83904546,9.672711915,7.471149491,13.30877303,8.767329007,10.37540938,4.905330791,7.912900987,7.269733028,5.616565932,11.22230208,12.3212932,15.54640599,6.788862383,14.56432872,18.7210439,17.46917168,18.29920727,19.42272069,17.54572557,16.74928737,15.01254692,9.628225685,12.1349259,7.274950653,5.766235416,11.28491216,6.605718473,12.24273588,7.011956756,9.988716582,8.998973986
9.798223755,12.57929988,9.339543973,7.827702841,11.47809127,6.355734042,7.305373241,9.585710422,8.484111574,6.855633145,6.159714397,5.999846757,6.645994925,6.431409895,7.460431619,14.42138741,8.002361441,6.956379559,14.33795352,10.38413071,18.73049045,14.39372816,12.73489543,11.49425092,15.11102018,9.371106337,8.684454217,8.397702404,5.686043602,5.787437269,8.624404482,8.101535322,7.943458352,8.567239886,6.663624192,7.804025937,6.389196195
14.93159919,8.451602219,11.29580868,11.47546028,8.259444315,13.16930423,14.883741,7.930018468,8.577623718,11.89308307,6.974063241,8.68921122,10.04383708,9.979561619,6.695807495,7.156185976,6.289575514,6.4348274,8.721578099,7.256653425,17.6724547,6.734628763,8.355621589,17.88052764,11.02206336,20.55952753,16.58960308,15.0069685,14.49209566,15.67203538,10.33824234,8.698358777,8.597516068,5.768755312,6.495882093,8.612127896,8.864144831
18.3726037,9.01849888,10.35605994,13.38856928,13.76754078,9.87461888,8.877393857,14.74649395,8.56944522,9.144037469,7.199629246,6.42823488,7.889243308,7.556816581,7.124223892,11.69238875,6.672580038,9.878644588,6.923930447,8.222046654,7.04033514,10.063419,17.04190979,10.40031528,14.44605508,20.80961375,20.94761592,9.656066499,17.17128912,13.87947641,10.45472043,6.955664257,11.32304346,7.294410228,7.473559131,9.567295872,7.488879151
12.38693551,10.76126904,13.28431529,13.08438317,19.54813778,11.87530734,15.28989204,17.45406783,8.828412405,11.9731645,14.14389893,7.579020254,14.75235513,17.56336464,7.519119385,11.32002649,10.9403303,7.493643228,13.73637576,8.270657275,10.7898234,4.896454079,7.508951474,7.727813987,5.695793318,10.93031041,11.16537977,17.18250555,6.466309576,10.50852872,22.50840561,13.40272597,21.15088381,19.32676514,18.68009785,15.9966734,16.17405938
9.192328967,14.97328493,17.16460995,8.474484338,8.841050333,13.50375497,7.246809504,9.368356029,11.16888512,10.65391809,6.890252992,7.428556185,6.664123851,6.800302171,9.474500714,7.813634013,20.91300797,7.016750414,9.232566724,20.70139665,12.32007822,24.50287753,18.9113694,16.6993742,16.57062297,17.90574093,11.24940799,9.722310371,9.473438675,5.974412569,6.93904154,9.689391963,9.832683293,10.63068543,9.761669009,8.436995686,8.621989056
15.17487409,8.353122992,10.63306461,12.49879349,6.955177289,12.99069522,15.20611116,7.486989372,10.2670242,9.820702096,7.173614068,12.22050319,7.996944978,9.792837337,5.149748304,7.112680579,7.17736374,5.54189571,9.898516256,9.966346514,14.6565587,6.289629099,9.577835976,19.15071742,11.67369779,18.05992617,17.25674342,16.2550831,14.32994508,14.02219906,8.865842213,10.02411485,7.603602028,5.479823673,10.09744777,5.583307558,9.759627342
15.77316286,17.80679129,7.796907363,11.90965277,14.13006528,8.062840681,15.29855598,17.45676389,7.700969179,10.31257172,11.94507134,7.239134459,12.15255207,9.794914764,9.900683177,5.969537631,7.685556185,7.372055908,6.099092784,10.68122353,8.761793527,19.8764613,6.625624029,8.878917785,23.28801205,11.02867311,22.9906128,19.61997762,17.97278433,16.44994002,16.58470768,10.48250388,10.41320248,8.827534035,5.881131323,8.284845651,8.318183161
9.540977479,11.0186855,13.74213506,9.775123192,12.97886355,14.03314446,18.52629452,14.22709428,16.5084836,11.85801782,9.89903192,14.03736535,11.52908083,7.674632339,15.58691917,16.02030034,7.773647362,15.33306509,7.64827562,6.937059749,13.47449475,8.539252083,10.06882871,5.878219301,7.434178717,7.257966135,5.888730905,10.62737558,14.64162338,13.37959581,7.056405532,18.88096556,14.34327702,19.53465743,18.86940269,19.21969212,15.28725414
9.89903192,14.03736535,11.52908083,7.674632339,15.58691917,16.02030034,7.773647362,15.33306509,7.64827562,6.937059749,13.47449475,8.539252083,10.06882871,5.878219301,7.434178717,7.257966135,5.888730905,10.62737558,14.64162338,13.37959581,7.056405532,18.88096556,14.34327702,19.53465743,18.86940269,19.21969212,15.28725414,16.98285799,15.93989603,9.517080163,10.61081885,7.565871676,5.946054596,10.60892394,8.112916419,11.11937221,6.974928471
7.083445829,9.394870971,10.83934408,6.80872909,10.77597883,8.959288845,9.291863304,5.779246828,7.193974531,6.900935559,5.795195503,9.677576521,7.903066374,16.54748772,5.993108437,7.983704902,20.63822369,9.969937756,19.03822983,16.95036235,15.8038192,14.05534018,14.28236019,9.495330036,9.291534502,7.995485066,5.510890366,7.501418521,7.805380191,9.359403271,9.00577315,8.601005715,8.121846097,7.962939593,5.199107777,8.931481777,12.04900742
10.03561815,14.07025514,14.58238943,18.29940715,13.33594859,18.13631177,9.238299533,13.04396957,10.92903043,11.06592491,12.46554833,16.10854478,10.98620201,9.178357215,14.47166179,7.221357099,8.420944759,11.92258563,10.0934271,7.765926128,6.703723401,6.806233969,7.503849476,7.192686995,8.874279852,19.39084652,9.841809573,8.164662402,18.77921301,12.92439352,25.75270392,18.84267964,16.7839419,14.69623313,19.09177219,11.4423751,10.44634406
13.73805094,7.57710646,9.83420323,11.43160769,6.499758605,11.87935967,14.13513204,6.870689405,9.263252025,9.07993075,6.580930276,10.86672339,7.071701035,9.217022796,4.875053095,6.671535568,6.642156503,5.148822557,9.064283818,9.097859198,13.02194892,5.779305828,8.670611422,17.95757581,10.01764014,16.3943818,15.14634717,14.52492875,12.46597977,12.61537688,7.979603447,9.337069985,6.76105517,5.142460377,9.520986513,5.162210164,8.679161017
12.87678889,9.745568991,11.6385501,11.1558272,15.77883804,8.291611153,11.65167284,9.714275622,9.829465395,11.00717765,14.07864235,9.790856058,8.440486877,13.00805542,6.751056968,7.472987538,10.91264881,9.454047554,7.251997613,6.450693004,6.38861926,6.977227152,6.742149618,7.997717922,16.45116211,8.387071116,7.382695153,16.84429753,11.56509053,21.43280057,16.26083902,14.80346848,12.57968461,16.39192807,10.30301307,9.319421459,8.9447448
9.562705394,7.170558129,7.252214658,9.025767778,12.15659756,15.60302713,12.48530129,9.002206646,11.71174695,18.92286472,8.841927698,16.36942213,16.57657847,10.26238524,17.05570153,13.28875935,12.07831798,6.036455645,13.4203132,9.362941411,9.095182614,9.255068636,13.14798701,10.46713474,9.432072802,10.8875811,8.602382535,9.096815429,10.31656852,13.96095385,11.91406896,11.01708159,10.38212196,14.65708304,14.72333355,13.25576221,11.65493758
16.26126585,14.23326104,12.91720814,14.93159919,8.451602219,11.29580868,11.47546028,8.259444315,13.16930423,14.883741,7.930018468,8.577623718,11.89308307,6.974063241,8.68921122,10.04383708,9.979561619,6.695807495,7.156185976,6.289575514,6.4348274,8.721578099,7.256653425,17.6724547,6.734628763,8.355621589,17.88052764,11.02206336,20.55952753,16.58960308,15.0069685,14.49209566,15.67203538,10.33824234,8.698358777,8.597516068,5.768755312
9.969767713,10.49386229,10.98130954,10.22659565,8.976624467,14.31145159,11.73540867,7.939835118,13.54628003,6.523655621,6.784766262,11.17917204,8.48294014,8.119685211,6.386829015,6.171474797,7.044359172,5.700125993,8.986851635,15.02722077,10.17783849,6.033482227,17.57831951,11.54481908,19.53303783,15.66814364,16.98992091,11.69624505,15.46289831,11.94302103,9.142661305,8.439009136,6.028263531,5.620707668,9.433434244,8.891314458,8.229573413
13.52304305,6.995046198,10.35220031,8.046246485,6.650371889,10.67613559,7.409770595,8.680549542,4.875517315,6.818553879,6.484542667,5.344479414,9.210328068,9.837573808,11.51422376,6.007595222,11.58204262,14.23086503,13.22600979,13.88841254,14.82280533,13.26023952,13.80468008,11.35142438,8.296297394,9.72453981,6.549022585,5.440295857,9.278504334,5.928182087,9.596584789,5.875978255,8.326517279,8.217509423,7.653671823,4.22260232,10.41476103
16.90933976,15.52932494,10.25493451,10.79457567,11.24721742,10.47892638,8.962135992,14.6372681,12.01488266,7.845276544,13.88554124,6.439294434,6.94523373,11.3956341,8.929384641,8.314896278,6.483337905,6.073637469,7.140469015,5.86382379,9.13979689,15.81946679,10.18237535,6.203177039,17.98127784,11.81366181,20.59623074,16.10342751,17.91723478,12.12311311,16.24206714,12.23767876,9.009032781,9.062325231,6.248565917,5.814474013,9.799010768
12.63069138,7.015428359,12.42521293,6.762117613,6.378899812,10.738161,7.657993868,8.700764905,5.605831659,6.671708936,6.475070704,5.506584536,8.816761013,11.61424726,10.31002826,6.202891391,15.0709094,11.65844231,14.77377478,15.00154409,14.84261228,12.47924809,13.88776009,13.42561522,8.298415341,8.945117682,6.817886512,5.568881818,9.039239458,7.024600314,9.060162759,5.86680728,9.128446842,7.39414179,7.557474836,4.03693598,12.64338863
5.344479414,9.210328068,9.837573808,11.51422376,6.007595222,11.58204262,14.23086503,13.22600979,13.88841254,14.82280533,13.26023952,13.80468008,11.35142438,8.296297394,9.72453981,6.549022585,5.440295857,9.278504334,5.928182087,9.596584789,5.875978255,8.326517279,8.217509423,7.653671823,4.22260232,10.41476103,11.21020665,7.529313903,9.66133644,13.77734631,10.53562023,14.22545417,9.374562413,8.89747426,7.626573533,7.412538189,7.15058262
10.06882871,5.878219301,7.434178717,7.257966135,5.888730905,10.62737558,14.64162338,13.37959581,7.056405532,18.88096556,14.34327702,19.53465743,18.86940269,19.21969212,15.28725414,16.98285799,15.93989603,9.517080163,10.61081885,7.565871676,5.946054596,10.60892394,8.112916419,11.11937221,6.974928471,10.87045083,8.586941658,9.016198631,3.913214341,15.52501166,10.93852914,8.408560422,14.34128093,13.69590194,14.30611665,17.00012932,9.793202412
11.5052264,9.580193583,6.455201734,12.84210049,13.02706928,7.361737717,12.73804198,6.718516208,6.35719069,10.94602127,7.534213013,8.750931039,5.51553153,6.52586805,6.458666937,5.475448917,8.966823924,12.08545971,10.37154355,6.229455343,15.33157924,11.86427226,15.28461225,15.4398156,15.69373848,12.67585357,14.75051422,14.20577614,8.250843291,9.098148951,6.796094595,5.491408466,9.161249588,7.05508763,9.206448432,5.717011289,9.199649173
